job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
9726,Blockchain Developer,Blockchain,Dubai,65251,"Rust, Ethereum",No,Medium,2025-01-16
9727,Smart Contract Engineer,Blockchain,New York,53193,"Solidity, Ethereum",Yes,Medium,2025-11-29
9728,Quantum Researcher,Quantum Computing,New York,148684,"Qiskit, Quantum Algorithms",No,Small,2025-12-30
9729,Renewable Energy Engineer,Green Tech,Tokyo,127580,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-12-15
9730,Sustainability Analyst,Green Tech,Berlin,198625,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-05-26
9731,Smart Contract Engineer,Blockchain,Tokyo,83730,"Solidity, Ethereum",No,Small,2025-04-20
9732,Smart Contract Engineer,Blockchain,Tokyo,91926,"Rust, Ethereum",No,Small,2025-02-19
9733,Renewable Energy Engineer,Green Tech,Singapore,227704,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-03-20
9734,Sustainability Analyst,Green Tech,New York,245769,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-02-15
9735,Quantum Software Developer,Quantum Computing,London,186232,"Quantum Algorithms, Linear Algebra",No,Medium,2025-06-12
9736,ML Researcher,AI,Dubai,66010,"Python, PyTorch",Yes,Large,2025-06-14
9737,Quantum Software Developer,Quantum Computing,London,180277,"Quantum Algorithms, Linear Algebra",Yes,Medium,2025-03-26
9738,Smart Contract Engineer,Blockchain,Tokyo,152373,"Ethereum, Rust",Yes,Large,2025-01-23
9739,Renewable Energy Engineer,Green Tech,Tokyo,167812,"Energy Modeling, Climate Data Analysis",No,Medium,2025-01-24
9740,Quantum Software Developer,Quantum Computing,Berlin,54668,"Qiskit, Linear Algebra",Yes,Small,2025-08-27
9741,Renewable Energy Engineer,Green Tech,Singapore,167763,"Energy Modeling, Climate Data Analysis",No,Large,2025-12-26
9742,Data Scientist,AI,Dubai,85996,"TensorFlow, PyTorch",Yes,Large,2025-05-02
9743,Quantum Researcher,Quantum Computing,Singapore,198026,"Qiskit, Quantum Algorithms",No,Large,2025-05-27
9744,Quantum Researcher,Quantum Computing,Tokyo,228660,"Quantum Algorithms, Linear Algebra",No,Medium,2025-10-17
9745,Blockchain Developer,Blockchain,Singapore,207904,"Rust, Ethereum",No,Medium,2025-10-02
9746,Renewable Energy Engineer,Green Tech,Berlin,69270,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-09-07
9747,AI Engineer,AI,New York,116707,"PyTorch, TensorFlow",No,Small,2025-05-12
9748,Quantum Researcher,Quantum Computing,Berlin,93619,"Linear Algebra, Qiskit",Yes,Medium,2025-07-10
9749,Smart Contract Engineer,Blockchain,Berlin,234505,"Ethereum, Solidity",Yes,Medium,2025-01-23
9750,Sustainability Analyst,Green Tech,Tokyo,86631,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-01-16
9751,Blockchain Developer,Blockchain,New York,195955,"Ethereum, Solidity",No,Small,2025-04-13
9752,ML Researcher,AI,Tokyo,115552,"Python, TensorFlow",Yes,Small,2025-08-07
9753,AI Engineer,AI,New York,81014,"PyTorch, TensorFlow",Yes,Large,2025-01-01
9754,Sustainability Analyst,Green Tech,New York,241611,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-09-02
9755,Blockchain Developer,Blockchain,New York,208008,"Ethereum, Rust",No,Small,2025-11-19
9756,Data Scientist,AI,London,213704,"Python, PyTorch",No,Small,2025-12-15
9757,Smart Contract Engineer,Blockchain,London,116616,"Rust, Ethereum",Yes,Small,2025-08-18
9758,ML Researcher,AI,Dubai,64245,"PyTorch, Python",Yes,Large,2025-03-02
9759,ML Researcher,AI,Berlin,221048,"Python, TensorFlow",Yes,Medium,2025-04-24
9760,Blockchain Developer,Blockchain,Tokyo,149080,"Ethereum, Rust",Yes,Small,2025-02-04
9761,AI Engineer,AI,Tokyo,56096,"TensorFlow, Python",No,Small,2025-03-05
9762,Smart Contract Engineer,Blockchain,Singapore,205771,"Ethereum, Solidity",No,Large,2025-09-12
9763,Renewable Energy Engineer,Green Tech,London,190437,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-10-12
9764,AI Engineer,AI,London,117883,"Python, PyTorch",Yes,Medium,2025-03-29
9765,Quantum Software Developer,Quantum Computing,London,206139,"Quantum Algorithms, Linear Algebra",No,Small,2025-11-08
9766,Sustainability Analyst,Green Tech,Tokyo,76635,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-08-22
9767,Renewable Energy Engineer,Green Tech,Tokyo,154903,"Climate Data Analysis, Energy Modeling",No,Medium,2025-07-08
9768,Blockchain Developer,Blockchain,Dubai,130452,"Solidity, Ethereum",No,Medium,2025-10-24
9769,Smart Contract Engineer,Blockchain,New York,66593,"Solidity, Ethereum",Yes,Medium,2025-10-20
9770,Blockchain Developer,Blockchain,Dubai,102403,"Rust, Ethereum",Yes,Large,2025-02-27
9771,Data Scientist,AI,London,53450,"PyTorch, TensorFlow",Yes,Large,2025-09-18
9772,Blockchain Developer,Blockchain,Singapore,212516,"Ethereum, Solidity",No,Large,2025-01-14
9773,Quantum Researcher,Quantum Computing,New York,62654,"Qiskit, Linear Algebra",No,Large,2025-09-17
9774,Blockchain Developer,Blockchain,New York,65662,"Ethereum, Rust",Yes,Small,2025-05-20
9775,Quantum Researcher,Quantum Computing,New York,175976,"Quantum Algorithms, Qiskit",Yes,Small,2025-12-16
9776,Sustainability Analyst,Green Tech,Tokyo,59756,"Climate Data Analysis, Energy Modeling",No,Medium,2025-09-25
9777,Quantum Software Developer,Quantum Computing,New York,194018,"Linear Algebra, Quantum Algorithms",Yes,Large,2025-12-05
9778,Smart Contract Engineer,Blockchain,London,240839,"Solidity, Ethereum",No,Medium,2025-04-06
9779,Data Scientist,AI,Berlin,148058,"TensorFlow, Python",Yes,Large,2025-12-31
9780,Quantum Software Developer,Quantum Computing,Dubai,151734,"Quantum Algorithms, Linear Algebra",No,Large,2025-06-04
9781,Blockchain Developer,Blockchain,New York,57915,"Rust, Solidity",Yes,Medium,2025-02-19
9782,ML Researcher,AI,New York,158909,"Python, PyTorch",Yes,Small,2025-11-01
9783,ML Researcher,AI,London,96857,"TensorFlow, Python",No,Small,2025-02-16
9784,Quantum Researcher,Quantum Computing,Tokyo,85158,"Qiskit, Quantum Algorithms",No,Large,2025-06-17
9785,Quantum Researcher,Quantum Computing,Tokyo,209205,"Linear Algebra, Qiskit",No,Medium,2025-02-05
9786,Blockchain Developer,Blockchain,Berlin,185735,"Ethereum, Solidity",No,Large,2025-03-14
9787,Data Scientist,AI,London,75698,"PyTorch, TensorFlow",No,Medium,2025-04-07
9788,Blockchain Developer,Blockchain,Singapore,187194,"Rust, Solidity",No,Small,2025-01-17
9789,Quantum Software Developer,Quantum Computing,London,88163,"Quantum Algorithms, Qiskit",No,Large,2025-01-13
9790,Data Scientist,AI,Berlin,249608,"Python, PyTorch",Yes,Large,2025-02-26
9791,Quantum Researcher,Quantum Computing,Dubai,219191,"Quantum Algorithms, Qiskit",Yes,Medium,2025-10-13
9792,Blockchain Developer,Blockchain,Berlin,127412,"Rust, Solidity",Yes,Medium,2025-07-17
9793,Blockchain Developer,Blockchain,Dubai,110186,"Solidity, Rust",Yes,Medium,2025-07-03
9794,Sustainability Analyst,Green Tech,Tokyo,168523,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-10-09
9795,Quantum Software Developer,Quantum Computing,Berlin,245426,"Linear Algebra, Qiskit",No,Medium,2025-06-21
9796,Sustainability Analyst,Green Tech,Berlin,108370,"Climate Data Analysis, Energy Modeling",No,Small,2025-05-11
9797,Smart Contract Engineer,Blockchain,Berlin,52721,"Rust, Solidity",Yes,Medium,2025-03-12
9798,Data Scientist,AI,Singapore,180168,"PyTorch, TensorFlow",No,Small,2025-01-18
9799,Quantum Software Developer,Quantum Computing,New York,235647,"Linear Algebra, Qiskit",No,Small,2025-10-11
9800,Blockchain Developer,Blockchain,London,231746,"Rust, Solidity",Yes,Small,2025-09-20
9801,Smart Contract Engineer,Blockchain,New York,90497,"Solidity, Rust",Yes,Large,2025-02-15
9802,Blockchain Developer,Blockchain,Dubai,176829,"Solidity, Rust",Yes,Small,2025-06-04
9803,Sustainability Analyst,Green Tech,Singapore,230649,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-04-20
9804,Sustainability Analyst,Green Tech,Tokyo,180451,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-11-05
9805,Sustainability Analyst,Green Tech,Berlin,214146,"Climate Data Analysis, Energy Modeling",No,Small,2025-11-06
9806,Smart Contract Engineer,Blockchain,Tokyo,133736,"Ethereum, Solidity",No,Large,2025-03-27
9807,Sustainability Analyst,Green Tech,Tokyo,155419,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-07-14
9808,AI Engineer,AI,Dubai,144665,"Python, PyTorch",No,Large,2025-09-15
9809,Quantum Researcher,Quantum Computing,London,237842,"Quantum Algorithms, Qiskit",Yes,Small,2025-04-27
9810,ML Researcher,AI,Berlin,51209,"PyTorch, Python",Yes,Medium,2025-03-08
9811,Blockchain Developer,Blockchain,Dubai,84727,"Solidity, Rust",No,Large,2025-11-27
9812,Renewable Energy Engineer,Green Tech,New York,77975,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-07-06
9813,Quantum Researcher,Quantum Computing,New York,128857,"Linear Algebra, Qiskit",Yes,Large,2025-11-04
9814,AI Engineer,AI,Berlin,102958,"TensorFlow, Python",No,Large,2025-05-08
9815,Blockchain Developer,Blockchain,New York,119949,"Solidity, Rust",No,Large,2025-03-11
9816,ML Researcher,AI,Dubai,82047,"TensorFlow, Python",No,Medium,2025-10-16
9817,Smart Contract Engineer,Blockchain,New York,182799,"Rust, Solidity",Yes,Large,2025-04-24
9818,Sustainability Analyst,Green Tech,Berlin,127759,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-04-19
9819,Sustainability Analyst,Green Tech,Tokyo,243641,"Climate Data Analysis, Energy Modeling",No,Large,2025-10-03
9820,ML Researcher,AI,Tokyo,226367,"TensorFlow, PyTorch",No,Large,2025-07-11
9821,Blockchain Developer,Blockchain,London,50861,"Solidity, Rust",No,Small,2025-09-26
9822,Sustainability Analyst,Green Tech,Berlin,154784,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-11-04
9823,ML Researcher,AI,Singapore,217846,"TensorFlow, PyTorch",Yes,Medium,2025-01-13
9824,Smart Contract Engineer,Blockchain,London,141980,"Rust, Ethereum",Yes,Medium,2025-11-09
9825,Quantum Researcher,Quantum Computing,Berlin,118897,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-02-23
9826,Quantum Researcher,Quantum Computing,New York,236679,"Quantum Algorithms, Linear Algebra",No,Large,2025-05-08
9827,ML Researcher,AI,Tokyo,51714,"TensorFlow, PyTorch",Yes,Large,2025-02-05
9828,ML Researcher,AI,Dubai,131553,"Python, TensorFlow",Yes,Medium,2025-12-31
9829,Sustainability Analyst,Green Tech,Singapore,208858,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-11-30
9830,Sustainability Analyst,Green Tech,London,132943,"Energy Modeling, Climate Data Analysis",No,Large,2025-11-29
9831,Data Scientist,AI,New York,219580,"PyTorch, Python",No,Small,2025-08-22
9832,Quantum Software Developer,Quantum Computing,Tokyo,229938,"Qiskit, Quantum Algorithms",No,Medium,2025-12-17
9833,Blockchain Developer,Blockchain,London,54042,"Ethereum, Rust",No,Large,2025-01-07
9834,Sustainability Analyst,Green Tech,Berlin,74087,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-03-15
9835,Smart Contract Engineer,Blockchain,Berlin,198028,"Ethereum, Rust",No,Small,2025-12-24
9836,Blockchain Developer,Blockchain,New York,55891,"Rust, Solidity",Yes,Small,2025-02-15
9837,Quantum Researcher,Quantum Computing,Dubai,59567,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-03-17
9838,Sustainability Analyst,Green Tech,Dubai,235900,"Climate Data Analysis, Energy Modeling",No,Medium,2025-01-28
9839,Data Scientist,AI,Dubai,150245,"TensorFlow, Python",Yes,Large,2025-03-08
9840,Blockchain Developer,Blockchain,Dubai,239020,"Solidity, Ethereum",Yes,Large,2025-11-04
9841,Quantum Researcher,Quantum Computing,Singapore,185718,"Quantum Algorithms, Qiskit",Yes,Large,2025-04-25
9842,ML Researcher,AI,Singapore,140380,"Python, TensorFlow",No,Large,2025-03-30
9843,Renewable Energy Engineer,Green Tech,Dubai,181579,"Energy Modeling, Climate Data Analysis",No,Large,2025-07-20
9844,Smart Contract Engineer,Blockchain,Berlin,128710,"Solidity, Ethereum",No,Large,2025-03-23
9845,Blockchain Developer,Blockchain,Dubai,248987,"Ethereum, Solidity",Yes,Medium,2025-11-26
9846,Quantum Researcher,Quantum Computing,Berlin,96072,"Qiskit, Linear Algebra",Yes,Medium,2025-10-26
9847,Blockchain Developer,Blockchain,New York,147778,"Ethereum, Solidity",Yes,Large,2025-02-21
9848,Sustainability Analyst,Green Tech,London,209316,"Climate Data Analysis, Energy Modeling",No,Medium,2025-06-05
9849,Sustainability Analyst,Green Tech,Berlin,229955,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-06-15
9850,Renewable Energy Engineer,Green Tech,Tokyo,146213,"Energy Modeling, Climate Data Analysis",No,Small,2025-01-14
9851,Quantum Software Developer,Quantum Computing,London,61394,"Qiskit, Quantum Algorithms",No,Small,2025-02-06
9852,Data Scientist,AI,Tokyo,206081,"PyTorch, Python",Yes,Medium,2025-10-18
9853,Quantum Software Developer,Quantum Computing,New York,186980,"Linear Algebra, Quantum Algorithms",Yes,Large,2025-03-20
9854,Smart Contract Engineer,Blockchain,New York,118805,"Ethereum, Solidity",Yes,Large,2025-09-08
9855,Quantum Researcher,Quantum Computing,Berlin,166389,"Quantum Algorithms, Qiskit",No,Large,2025-10-18
9856,Quantum Researcher,Quantum Computing,London,95016,"Qiskit, Quantum Algorithms",Yes,Large,2025-12-17
9857,Quantum Researcher,Quantum Computing,London,122758,"Linear Algebra, Quantum Algorithms",No,Medium,2025-10-27
9858,Blockchain Developer,Blockchain,Dubai,83370,"Rust, Solidity",Yes,Medium,2025-08-28
9859,AI Engineer,AI,Singapore,204841,"Python, TensorFlow",Yes,Large,2025-12-19
9860,Quantum Software Developer,Quantum Computing,New York,93741,"Quantum Algorithms, Linear Algebra",No,Large,2025-10-17
9861,Data Scientist,AI,Berlin,197015,"TensorFlow, Python",Yes,Large,2025-08-23
9862,Renewable Energy Engineer,Green Tech,Singapore,50220,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-03-24
9863,Quantum Researcher,Quantum Computing,New York,140102,"Linear Algebra, Quantum Algorithms",No,Large,2025-02-04
9864,Quantum Software Developer,Quantum Computing,New York,184977,"Quantum Algorithms, Linear Algebra",Yes,Large,2025-01-29
9865,AI Engineer,AI,Dubai,145108,"PyTorch, TensorFlow",Yes,Medium,2025-02-27
9866,Blockchain Developer,Blockchain,Singapore,156503,"Solidity, Ethereum",No,Medium,2025-04-27
9867,Quantum Researcher,Quantum Computing,Tokyo,188382,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-01-06
9868,Quantum Software Developer,Quantum Computing,London,158563,"Quantum Algorithms, Linear Algebra",Yes,Medium,2025-04-23
9869,Quantum Researcher,Quantum Computing,Singapore,111787,"Quantum Algorithms, Linear Algebra",No,Medium,2025-07-02
9870,Blockchain Developer,Blockchain,Singapore,194075,"Solidity, Ethereum",No,Medium,2025-05-12
9871,Blockchain Developer,Blockchain,Tokyo,184401,"Ethereum, Solidity",No,Medium,2025-08-03
9872,Blockchain Developer,Blockchain,Dubai,170537,"Solidity, Rust",Yes,Small,2025-01-31
9873,Quantum Researcher,Quantum Computing,Berlin,112359,"Quantum Algorithms, Linear Algebra",Yes,Medium,2025-11-25
9874,Sustainability Analyst,Green Tech,London,125832,"Energy Modeling, Climate Data Analysis",No,Medium,2025-01-09
9875,Data Scientist,AI,Berlin,238326,"TensorFlow, Python",Yes,Small,2025-01-03
9876,Quantum Software Developer,Quantum Computing,Singapore,167771,"Linear Algebra, Quantum Algorithms",No,Medium,2025-01-22
9877,Renewable Energy Engineer,Green Tech,Singapore,108571,"Climate Data Analysis, Energy Modeling",No,Large,2025-11-28
9878,Sustainability Analyst,Green Tech,Singapore,166765,"Energy Modeling, Climate Data Analysis",No,Medium,2025-03-02
9879,Quantum Software Developer,Quantum Computing,Tokyo,77407,"Linear Algebra, Qiskit",No,Medium,2025-05-30
9880,Sustainability Analyst,Green Tech,New York,238055,"Energy Modeling, Climate Data Analysis",No,Small,2025-02-26
9881,Quantum Software Developer,Quantum Computing,New York,104557,"Qiskit, Linear Algebra",Yes,Medium,2025-12-23
9882,Blockchain Developer,Blockchain,Dubai,233384,"Solidity, Rust",Yes,Large,2025-05-06
9883,Renewable Energy Engineer,Green Tech,London,79461,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-08-03
9884,Smart Contract Engineer,Blockchain,Singapore,161289,"Solidity, Ethereum",No,Large,2025-11-28
9885,Blockchain Developer,Blockchain,Berlin,229545,"Rust, Ethereum",Yes,Large,2025-01-23
9886,Quantum Software Developer,Quantum Computing,Dubai,111598,"Qiskit, Quantum Algorithms",Yes,Medium,2025-05-17
9887,Data Scientist,AI,New York,209731,"PyTorch, TensorFlow",Yes,Large,2025-04-24
9888,Renewable Energy Engineer,Green Tech,Berlin,186658,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-04-06
9889,Renewable Energy Engineer,Green Tech,Tokyo,77625,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-03-14
9890,Sustainability Analyst,Green Tech,New York,93999,"Climate Data Analysis, Energy Modeling",No,Medium,2025-05-04
9891,Renewable Energy Engineer,Green Tech,Singapore,215955,"Climate Data Analysis, Energy Modeling",No,Large,2025-01-01
9892,Smart Contract Engineer,Blockchain,Berlin,53835,"Ethereum, Solidity",No,Small,2025-01-14
9893,Data Scientist,AI,Tokyo,144089,"PyTorch, Python",No,Medium,2025-07-11
9894,Data Scientist,AI,New York,105152,"TensorFlow, Python",No,Small,2025-08-31
9895,Data Scientist,AI,Tokyo,83618,"TensorFlow, Python",No,Large,2025-01-01
9896,Data Scientist,AI,New York,181646,"PyTorch, Python",Yes,Large,2025-12-07
9897,Smart Contract Engineer,Blockchain,New York,57312,"Solidity, Rust",No,Medium,2025-07-13
9898,Renewable Energy Engineer,Green Tech,New York,116860,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-09-09
9899,Blockchain Developer,Blockchain,Singapore,77548,"Rust, Ethereum",Yes,Large,2025-10-24
9900,Quantum Researcher,Quantum Computing,Dubai,229385,"Qiskit, Quantum Algorithms",Yes,Medium,2025-04-01
9901,Blockchain Developer,Blockchain,Dubai,102098,"Rust, Solidity",Yes,Medium,2025-02-14
9902,Renewable Energy Engineer,Green Tech,Tokyo,248798,"Climate Data Analysis, Energy Modeling",No,Medium,2025-12-31
9903,Quantum Researcher,Quantum Computing,Dubai,136584,"Quantum Algorithms, Linear Algebra",No,Small,2025-11-11
9904,AI Engineer,AI,Berlin,243332,"Python, TensorFlow",No,Large,2025-12-01
9905,ML Researcher,AI,Dubai,220220,"Python, PyTorch",No,Medium,2025-09-27
9906,Renewable Energy Engineer,Green Tech,Singapore,177410,"Climate Data Analysis, Energy Modeling",No,Large,2025-06-28
9907,Smart Contract Engineer,Blockchain,London,173266,"Solidity, Ethereum",Yes,Medium,2025-10-06
9908,Quantum Researcher,Quantum Computing,Tokyo,149455,"Linear Algebra, Quantum Algorithms",No,Large,2025-08-02
9909,Quantum Researcher,Quantum Computing,Berlin,197726,"Quantum Algorithms, Qiskit",Yes,Large,2025-03-26
9910,Renewable Energy Engineer,Green Tech,Berlin,139199,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-04-18
9911,Smart Contract Engineer,Blockchain,Singapore,135657,"Solidity, Rust",No,Large,2025-06-09
9912,Quantum Software Developer,Quantum Computing,Dubai,74025,"Quantum Algorithms, Qiskit",Yes,Small,2025-12-25
9913,Blockchain Developer,Blockchain,Dubai,114522,"Rust, Ethereum",Yes,Large,2025-10-01
9914,Quantum Researcher,Quantum Computing,Singapore,218204,"Quantum Algorithms, Qiskit",Yes,Large,2025-04-23
9915,Renewable Energy Engineer,Green Tech,Dubai,214027,"Climate Data Analysis, Energy Modeling",No,Large,2025-04-30
9916,Quantum Software Developer,Quantum Computing,Tokyo,134500,"Linear Algebra, Qiskit",Yes,Large,2025-11-15
9917,ML Researcher,AI,Dubai,201147,"Python, TensorFlow",Yes,Medium,2025-10-18
